content,labels,0,1
movie real anarchic flair,1.0,0.45501065,0.5449894
like best minutes expos film minutes actually quite entertaining,1.0,0.45389497,0.546105
hip ride hyper time clockstoppers lively enjoyable adventure ages time,1.0,0.45503715,0.5449628
engrossing infectiously enthusiastic documentary,1.0,0.45405194,0.54594815
movie usual impossible stunts many scenes lean tough enough fit modern action movie,1.0,0.45598903,0.54401094
films plight american indians modern america skins comes welcome downbeat missive forgotten front,1.0,0.45593712,0.5440629
barbershop good hearted ensemble comedy variety quirky characters engaging story,1.0,0.4559125,0.5440875
impossible may sound film heart even embracing monty accepts nasty behavior severe flaws part human condition,1.0,0.45598042,0.5440196
blue crush swims away sleeper movie summer award,1.0,0.4538083,0.5461917
another trumpet blast may new mexican cinema bornin,1.0,0.45644435,0.5435557
punch seen prison bars fights become much struggle man vs man brother man vs man,1.0,0.4570256,0.54297435
elegantly balanced movie every member ensemble something fascinating reveal even hint artifice,1.0,0.45571682,0.5442832
despite besson high profile name wasabi big selling point doubt krawczyk deserves huge amount credit film thoroughly winning tone,1.0,0.45192122,0.54807884
binoche magimel perfect roles,1.0,0.45348313,0.5465169
film striking ending one realizes long way go fully understand sexual permutations involved,1.0,0.45602885,0.5439711
wiseman reveals victims domestic abuse pity terror,1.0,0.45386064,0.54613936
film runs little longer needs muccino either notice story ends tear away characters smooth professional,1.0,0.45368746,0.5463126
writer director mehta effort tons charm whimsy mixture intoxicating masala cultures film genres,1.0,0.45632744,0.54367256
peter jackson company dazzle delight us fulfilling practically every expectation either longtime tolkien fan movie going neophyte could want,1.0,0.45526475,0.5447353
violent initiation rite audience much angelique opening dance guarantees karmen enthronement among cinema memorable women,1.0,0.45777348,0.54222655
emperor new clothes begins simple plan well least plan,1.0,0.4535821,0.54641783
almost every scene film gem could stand alone perfectly realized observation mood behavior intent,1.0,0.45325103,0.546749
majidi unconventional storyteller capable finding beauty depressing places,1.0,0.4560622,0.54393774
robin williams thankfully ditched saccharine sentimentality bicentennial man favour altogether darker side,1.0,0.45452783,0.5454722
conversations holds goodwill close relatively slow come point,1.0,0.45351446,0.54648554
sincere exploit subjects honest manipulate audience,1.0,0.45655182,0.5434482
pacino best years keener marvelous,1.0,0.454038,0.545962
cartoon truly cinematic scope story compelling heartfelt even heart belongs big four legged herbivore,1.0,0.45507407,0.54492587
well done supernatural thriller keen insights parapsychological phenomena soulful nuances grieving process,1.0,0.45434186,0.5456582
three hour cinema master class,1.0,0.45611808,0.5438819
cast top notch predict plenty female audience members drooling michael idemoto michael,1.0,0.45777375,0.54222625
experience watching blobby old school cgi animation superlarge format surreal enough diverting,1.0,0.45431674,0.54568326
quite funny type movie,1.0,0.45547023,0.5445298
lathan diggs considerable personal charm screen rapport makes old story seem new,1.0,0.45429507,0.5457049
result puts human face derrida makes one great minds times interesting accessible people normally care less,1.0,0.4481922,0.55180776
never huge fan dickens page novel surprised much pleasure watching mcgrath version,1.0,0.45407575,0.54592425
certainly appeal asian cult cinema fans asiaphiles interested see fuss,1.0,0.45405328,0.5459468
story nice twists ending back story little tired performances solid merely lacks originality make great movie,1.0,0.4504262,0.5495738
garcia actors help make wobbly premise work,1.0,0.4526849,0.54731506
determination pinochet victims seek justice often heartbreaking testimony spoken directly director patricio guzman camera pack powerful emotional wallop,1.0,0.45506567,0.54493433
peter jackson done nearly impossible improved upon first taken step richer deeper jackson done proven amount imagination creature fantasy story incredibly outlandish scenery,1.0,0.45670524,0.5432948
better message love thyself could young women size receive,1.0,0.45230335,0.5476967
miller tells compelling tale little fuss noise expertly plucking tension quiet,1.0,0.45332813,0.54667187
exciting direct ghost imagery shows enough keep us toes,1.0,0.45622995,0.54377
transforms one shakespeare deepest tragedies smart new comedy,1.0,0.4553239,0.54467607
collateral damage trash earns extra points acting,1.0,0.45351824,0.5464818
though everything might literate smart never took always seemed static,1.0,0.45327827,0.54672176
film faithful one presumes book twin premises become backs parents idea age time fleeting precious commodity matter old,1.0,0.45528525,0.5447148
historical epic courage convictions scope detail,1.0,0.45503354,0.54496646
startling fresh examination bike still remains ambiguous icon chinese society,1.0,0.4547075,0.5452925
surprising full frontal despite overt self awareness parts movie still manage break past artifice thoroughly engage,1.0,0.45555693,0.54444313
much see horrible also undeniably exceedingly clever,1.0,0.45353132,0.5464686
though never rises full potential film still offers great deal insight female condition timeless danger emotions repressed,1.0,0.45186093,0.5481391
thurman lewis hilarious throughout,1.0,0.45553684,0.5444632
begins promise runs aground snared tangled plot,1.0,0.45519263,0.5448074
movie despite rough edges tendency sag certain places wry engrossing,1.0,0.45560032,0.5443997
unique stubborn charismatic want better successful,1.0,0.45454255,0.5454574
despite story predictable enough make sound music play like nail biting thriller heart much right place difficult get really peeved,1.0,0.45539305,0.544607
may last tango paris,1.0,0.455424,0.5445759
real charm trifle deadpan comic face star jean reno resembles sly stallone hot sake half sleep,1.0,0.45268124,0.5473188
occasionally amateurishly made winsome cast nice dialogue keeps going,1.0,0.45443836,0.5455617
illuminating overly talky documentary,1.0,0.45406488,0.5459351
film love letter slain rappers taunt call justice two crimes many us yet recovered,1.0,0.45406422,0.5459358
charming thought provoking new york fest life love rewards,1.0,0.45341784,0.54658216
movie leaves cool also leaves intriguingly contemplative,1.0,0.45330706,0.5466929
campanella gets tone right funny middle sad middle hopeful,1.0,0.45847332,0.5415267
fiercely clever subtle film capturing precarious balance extravagant confidence exiled aristocracy cruel earnestness victorious revolutionaries,1.0,0.45478383,0.5452162
beauty alexander payne ode everyman details,1.0,0.45532244,0.5446776
another love story remarkable procession sweeping pictures reinvigorated romance genre,1.0,0.4554546,0.54454535
one movies catches something bigger namely archetypal desire enjoy good trash every,1.0,0.45378497,0.54621506
end thing audience like beatrice watchful affection monster,1.0,0.45564312,0.5443569
fantastically vital movie manages invest real humor sensuality sympathy story two adolescent boys,1.0,0.4550305,0.54496944
even digressions funny,1.0,0.454676,0.54532397
goes rails final minutes wendigo larry fessenden spooky new thriller refreshingly smart newfangled variation several themes derived far less sophisticated knowing horror films,1.0,0.45265365,0.54734635
lacks originality makes intelligence b grade stylishness,1.0,0.45290422,0.54709584
watching beanie gang put together slasher video spare parts borrowed materials much fun must make,1.0,0.4512199,0.54878014
maker steven spielberg much fun two decades since schlepping indiana jones around globe search giant misplaced ashtray,1.0,0.45309988,0.54690015
asian neo realist treasure,1.0,0.4549352,0.5450648
cold nervy memorable,1.0,0.45506755,0.5449324
worse film breaking breaking utterly charming,1.0,0.4525052,0.54749477
one rare exhilarating cinematic delights gets even better hindsight mull every nuance mind,1.0,0.45500407,0.54499596
katz uses archival footage horrifying documents lynchings still photographs charming old reel reel recordings meeropol entertaining children create song history powerful song,1.0,0.45325378,0.5467462
daughter danang reveals efforts toward closure open new wounds flinch unsettling prognosis namely legacy war kind perpetual pain,1.0,0.45542285,0.5445771
director mr ratliff wisely rejects temptation make fun subjects,1.0,0.4546924,0.54530764
n utterly charming hilarious film reminded best disney comedies,1.0,0.45462725,0.5453728
ltimo suspeito ganha ao tamb funcionar em uma esfera adicional drama familiar,1.0,0.45376942,0.5462306
delightful little film revels simplicity mostly martha leave smile face grumble stomach,1.0,0.4523861,0.5476139
recent favourite sundance white trash satire inspire affection even unlucky people never owned cassette def leppard pyromania,1.0,0.45244548,0.54755455
cultural wildcard experience wacky different unusual even nutty,1.0,0.4544457,0.54555434
confessions may straightforward bio offer much way barris motivations film oddly fascinating depiction architect pop culture,1.0,0.45869133,0.5413087
graceful contemplative film gradually artfully draws us world personal political get fatally intertwined,1.0,0.45339248,0.54660755
delicious trimmings arrive early stay late filling nearly every minute lighthearted glow impudent snickers glorious dose humankind liberating ability triumph scrooge two,1.0,0.45505896,0.544941
remarkable movie unsatisfying ending point,1.0,0.45376065,0.5462394
home run least solid base hit,1.0,0.45645505,0.543545
sentimental script problems actors pick slack,1.0,0.4535663,0.5464336
maintaining appearance clinical objectivity sad occasionally horrifying often inspiring film among wiseman warmest,1.0,0.45777664,0.54222333
muckraking job cinematic equivalent legal indictment fairly effective one,1.0,0.45593187,0.5440681
fun splashy entertainingly nasty,1.0,0.4543468,0.5456532
setting cool chills characters reducing emotional stake outcome intacto dangerous seductively stylish game,1.0,0.45550773,0.54449224
franco excellent choice walled combustible hustler give transcendent performance sonny needs overcome gaps character development story logic,1.0,0.45349416,0.54650587
polanski found perfect material address world war ii experience signature style,1.0,0.45358998,0.54640996
story seen big screen story americans human beings know,1.0,0.4551549,0.54484504
metaphor modern day urban china searching identity,1.0,0.45434275,0.5456573
admired work lot,1.0,0.4537338,0.5462662
shimmeringly lovely coming age portrait shot artful watery tones blue green brown,1.0,0.45638332,0.5436167
movie plain awful still manages entertain guilty pleasure bad funny level,1.0,0.45319104,0.54680896
parker holds true wilde vision pure comedy absolutely meaning desire anything polished sophisticated entertainment love cleverness,1.0,0.45619255,0.54380745
hard predict absolutely essential chemistry earth bullock nonchalant grant proves sensational everything meshes elegant entertainment,1.0,0.45608845,0.5439115
creeps high style even nakata better,1.0,0.45435938,0.5456406
proves servicable world war ii drama totally hide contrivances least calls attention problem hollywood long ignored,1.0,0.45707986,0.5429202
seriousness high literary aspirations stunning acting film applauded,1.0,0.454731,0.54526895
huppert girardot give performances exceptional honesty,1.0,0.45345533,0.5465447
big fat greek wedding uses stereotypes delightful blend sweet romance lovingly dished humor,1.0,0.4550186,0.5449814
amazing finesse film shadows heidi trip back vietnam city mother mai thi kim still lives,1.0,0.45443177,0.54556817
visual panache compelling supporting characters heart film rests relationship sullivan son,1.0,0.45558113,0.5444189
k go annals cinema one great submarine stories engaging exciting narrative man confronting demons fear paranoia,1.0,0.4571547,0.5428453
ozpetek effort scope shape especially well executed television movie,1.0,0.45303902,0.54696095
really quite funny,1.0,0.45469427,0.5453057
gift anyone loves dance cinema,1.0,0.4538139,0.5461861
hey happy many things stoner midnight flick sci fi deconstruction gay fantasia love story sanguine title,1.0,0.45637858,0.5436215
challenging film always narratively cohesive one,1.0,0.4538887,0.5461113
leading double life american film comes good matters play realistically always fairly,1.0,0.45265067,0.5473493
bittersweet film simple form rich human events,1.0,0.45362929,0.5463707
undisputed exactly high gripping tidy little movie takes mr hill higher,1.0,0.45152128,0.5484787
showtime fine looking film bouncy score clutch lively songs deft punctuation,1.0,0.45375812,0.5462419
real audience pleaser strike chord anyone ever waited doctor office emergency room hospital bed insurance company office,1.0,0.45396808,0.54603195
best thing say film wait see director next,1.0,0.455019,0.54498094
featuring dangerously seductive performance great daniel auteuil sade covers period kaufmann quills unsettlingly realistic results,1.0,0.4535839,0.54641604
original base concept cannot help get caught,1.0,0.45523915,0.5447608
mark respectable summer blockbuster one two things unadulterated thrills genuine laughs,1.0,0.45259383,0.54740614
virtually impossible like despicable characters,1.0,0.455596,0.544404
genuinely unnerving,1.0,0.45434603,0.5456539
see scratch history see scratch music see scratch lesson scratching see passion,1.0,0.45088884,0.5491111
exhilarating serving movie fluff,1.0,0.4543711,0.5456289
last metro melodramatic confined single theater company strategies deceptions tavernier concerned entire period history,1.0,0.4513006,0.5486994
surprisingly decent particularly tenth installment series,1.0,0.45381194,0.54618806
extraordinary dramatic experience,1.0,0.45447624,0.54552376
ecologically minded wildlife friendly film teaches good ethics entertaining unconventionally wacky loving family,1.0,0.4543148,0.5456852
stars may college kids subject matter adult get temptations flesh unleashed slightly crazed overtly determined young woman one night swim turns ocean trouble,1.0,0.45558864,0.54441136
acting pauline paulette good round really sets film apart debrauwer refusal push easy emotional buttons,1.0,0.4548364,0.54516363
gently humorous touching,1.0,0.45454854,0.54545146
might tempting regard mr andrew collaborators oddballs mr earnhart quizzical charming movie allows us see finally artists,1.0,0.4532769,0.54672307
beneath film obvious determination shock cost lies considerable skill determination backed sheer nerve,1.0,0.4555439,0.54445606
charm revolution os rather way introduces new fervently held ideas fanciful thinkers,1.0,0.45813492,0.54186505
may lack pungent bite title enjoyable trifle nonetheless,1.0,0.45589072,0.5441092
generous inspiring film unfolds grace humor gradually becomes testament faith,1.0,0.4543428,0.5456572
presenting impossible romance impossible world pumpkin dares us say either impossible forces us confront possible might make,1.0,0.45899573,0.5410043
film blunt indictment part perhaps surreal campaign bring kissinger trial crimes humanity,1.0,0.45464686,0.5453531
disney aficionados notice distinct parallels story musical bedknobs broomsticks also dealt british children rediscovering power fantasy wartime,1.0,0.45343217,0.5465678
bai brothers taken small slice history opened us understand told nice little story process,1.0,0.4541185,0.5458815
one best inside show biz yarns ever,1.0,0.45343748,0.5465625
offended lack faith audience anything display,1.0,0.45490095,0.5450991
poignant comedy offers food thought,1.0,0.4560953,0.5439047
dogged good parents vain jia defoliation ego make film touching despite doldrums,1.0,0.45298404,0.54701596
exactly title implies lusty boisterous utterly charming,1.0,0.454954,0.5450459
brutally dry satire middle american numbness,1.0,0.4554615,0.5445385
payne created beautiful canvas nicholson proves best brush business,1.0,0.4568405,0.54315954
spontaneity chateau sense light heartedness makes attractive throughout,1.0,0.4545916,0.5454084
despite film bizarre developments hoffman keeps us riveted every painful nuance unexpected flashes dark comedy character gripping humanity,1.0,0.45524505,0.5447549
sweetly affecting story four sisters coping one way another life endgame,1.0,0.45579714,0.5442028
rude black comedy catalytic effect holy fool upon around cutthroat world children television,1.0,0.4543294,0.5456706
narc may get originality wears b movie heritage like badge honor,1.0,0.4562272,0.5437728
know laughed hey farts got inner nine year old,1.0,0.4551036,0.5448964
jason patric ray liotta make one splendidly cast pair,1.0,0.4542726,0.5457274
home movie sweet treasure something well worth time,1.0,0.45385012,0.54614985
tour de force written directed quietly implosion rather explosion fear,1.0,0.4568091,0.54319096
although lacks detail book film pack serious suspense,1.0,0.4543317,0.5456683
wiseman patient uncompromising letting camera observe record lives women torn apart legacy abuse,1.0,0.45355794,0.54644203
renner carries much film creepy dead performance,1.0,0.45175603,0.54824394
reaches wholly believable heart wrenching depths despair,1.0,0.45343226,0.5465677
shot largely small rooms film gentle unforced intimacy never becomes claustrophobic,1.0,0.45447853,0.5455215
riveting world war ii moral suspense story deals shadow side american culture racial prejudice ugly diverse forms,1.0,0.456262,0.54373795
beautiful cold oddly colorful plain otherworldly freaky bit art scare delight images,1.0,0.4546652,0.54533476
film snags stumblings compensated wryly subversive tone,1.0,0.45535788,0.5446421
transcends agenda deliver awe inspiring times sublime visuals offer fascinating glimpse subculture extreme athletes whose derring puts x games,1.0,0.45450625,0.5454938
sharp satire desperation cinematic deception,1.0,0.45432535,0.5456746
lifts film high run filth gangster flicks refusal recognise signposts discovering way bitter end without map,1.0,0.45624426,0.54375565
engrossing portrait uncompromising artists trying create something original backdrop corporate music industry seems care bottom line,1.0,0.45282117,0.54717886
film appeal lot casting juliette binoche sand brings role pale dark beauty characteristic warmth,1.0,0.45106077,0.5489393
settled world war ii memories found strangely moved even corniest hackneyed contrivances,1.0,0.45392865,0.54607135
finds way tell simple story perhaps simplest story way seems compelling even original,1.0,0.4551105,0.54488945
return never land may another shameless attempt disney rake dough baby boomer families half bad,1.0,0.45487097,0.54512906
nakata technique imply terror suggestion rather overuse special effects,1.0,0.4557069,0.54429305
michael gerbosi script economically packed telling scenes,1.0,0.45549196,0.544508
long range appeal minority report transcend awards bags one ages,1.0,0.4557046,0.5442954
yet another studio horror franchise mucking storyline glitches casual fans could correct sleep taken stylish energetic one shot queen damned cannot said suck,1.0,0.45552593,0.54447407
hard imagine anybody ever mood view movie harrowing painful grey zone equally hard imagine anybody able tear eyes away screen started,1.0,0.45376405,0.546236
true impact day unfolds power movie undeniable,1.0,0.45462087,0.54537916
rarely indeed almost never high wattage brainpower coupled pitch perfect acting exquisite unfakable sense cinema,1.0,0.45487547,0.5451245
ford deserves remembered oscar time crafting wonderful portrait conflicted soldier,1.0,0.45203313,0.5479668
discursive oddly riveting documentary,1.0,0.45430043,0.5456996
glorious groove leaves wanting,1.0,0.45497757,0.5450224
best straight old school horror film last years,1.0,0.4537311,0.54626894
nothing fresh wannabes written mr demeo produced directed film charles addessi much time movie feels authentic,1.0,0.4550694,0.54493064
wonderful combination sweetness extraordinary technical accomplishments first film maintained overall impact falls little flat storyline never quite delivers original magic,1.0,0.45314795,0.54685205
planos fijos tomas largas un ritmo pausado una sutil observaci n de sus personajes sin estridencias ni grandes revelaciones,1.0,0.4559193,0.5440807
unnerving suspense find ring indisputably spooky film screenplay die,1.0,0.45561323,0.54438674
robert harmon less approach delivers real bump night chills greatest triumph keeping creepy crawlies hidden film thick shadows,1.0,0.45348632,0.5465136
surprisingly funny movie,1.0,0.4547388,0.5452612
mothman prophecies best illustrating demons bedevilling modern masculine journey,1.0,0.45527554,0.54472446
pipe dream charms leads natural lovely pace serene humor wry sprightly,1.0,0.45724267,0.54275733
throws enough clever unexpected twists make formula feel fresh,1.0,0.45551044,0.5444896
despite many infuriating flaws least amy self absorbed personality amy honesty win,1.0,0.4559421,0.54405785
brown sugar signals director rick famuyiwa emergence articulate grown voice african american cinema,1.0,0.457926,0.542074
bolstered exceptional performances clear eyed take economics dealing pathology ghetto fabulousness,1.0,0.45195287,0.5480471
difference cho comics confidence material merited,1.0,0.45345104,0.546549
fun little timewaster helped especially cool presence jean reno,1.0,0.4514198,0.5485802
lookin sin american style try hell house documents cautionary christian spook rama name,1.0,0.45464334,0.5453567
best comedy concert movie seen since cho previous concert comedy film one want,1.0,0.4559229,0.5440771
movie stays afloat thanks hallucinatory production design,1.0,0.45459503,0.5454049
tone rueful compassion reverberates throughout film whose meaning impact sadly heightened current world events,1.0,0.45390812,0.5460919
unexpected often contradictory truths emerge,1.0,0.45400023,0.5459998
formuliac fun,1.0,0.45419267,0.54580736
indulgent slightly sunbaked summery mind sex lucia may well prove diverting enough,1.0,0.45698616,0.5430139
scherfig writer director made film unabashedly hopeful actually makes heart soar yes soar,1.0,0.45315835,0.5468417
count movie work back neck long leave theater,1.0,0.45503122,0.5449688
evokes frustration awkwardness euphoria growing without relying usual tropes,1.0,0.4551897,0.5448103
even rough edges safely sanded american insomnia still pretty darned good,1.0,0.4550157,0.5449844
director steven shainberg succeeded focusing intently characters making quirky individuals rather figures fun,1.0,0.45510343,0.5448966
able provide insight fascinating part theater history,1.0,0.45587093,0.5441291
powerful though flawed movie guaranteed put lump throat reaffirming washington possibly best actor working movies today,1.0,0.45411825,0.5458818
funny triumphant moving documentary,1.0,0.45378095,0.54621905
cuaron repeatedly perversely undercuts joie de vivre even creates giving movie mournful undercurrent places good time shenanigans welcome perspective,1.0,0.455027,0.544973
staggeringly unoriginal terms gender bending comedy generally quite funny,1.0,0.45618784,0.5438121
elling builds gradually feel fully embraced gentle comedy,1.0,0.4571864,0.54281354
seems grant need floppy hair self deprecating stammers,1.0,0.4534818,0.54651827
impressive debut first time writer director mark romanek especially considering background music video,1.0,0.45203018,0.5479699
woo fights distinct flair warriors collide balletic explosion implies underlying order throughout chaos,1.0,0.45599845,0.5440016
jacquot tosca treat,1.0,0.4541609,0.5458391
travels fascinating arc hope euphoria reality disillusionment,1.0,0.45451826,0.5454818
well written nicely acted beautifully shot scored film works several levels openly questioning social mores ensnaring audience emotional pull,1.0,0.4534398,0.5465602
based devilishly witty script heather mcgowan niels mueller film gets great laughs never expense characters,1.0,0.4531765,0.5468235
exercise chilling style twohy films sub inside eye preserving sense mystery,1.0,0.4550202,0.54497975
movie far disappointing offering original take courtroom movies nifty twists crucial genre another first rate performance top billed star bruce willis,1.0,0.45248187,0.5475182
pratfalls aside barbershop gets greatest play timeless spectacle people really talking,1.0,0.45274654,0.5472535
adds good fun,1.0,0.4541815,0.54581845
despite anyone believes goal makers show represents spectacular piece theater denying talent creative forces behind,1.0,0.45509866,0.5449013
everything quiet american good except timing,1.0,0.45547408,0.544526
meatier deeper beginning ending would easily tipped film range strong b love robust middle picture,1.0,0.4560716,0.5439284
dazzling sugar sweet blast shallow magnificence sex scandal chorus line dangerous damsels deliver,1.0,0.45602483,0.5439751
great performances stylish cinematography gritty feel help make gangster worthwhile moviegoing experience,1.0,0.45171306,0.548287
effectively feeds senses chilling sights sounds within camp create completely numbing experience,1.0,0.4554085,0.5445915
recent argentine film son bride reminded us feel good movie still show real heart time favor presents us action movie actually brain,1.0,0.4528118,0.5471882
cox creates fluid mesmerizing sequence images match words nijinsky diaries,1.0,0.45508745,0.5449125
pleasant piece escapist entertainment,1.0,0.45516002,0.54484004
overly familiar scenario made fresh intelligent screenplay gripping performances low budget video shot debut indie effort,1.0,0.45419487,0.54580516
scott convincing portrayal roger sad cad really gives film oomph,1.0,0.4532493,0.5467507
though writer director bart freundlich film ultimately becomes simplistic story dysfunctional parent child relationship special qualities soulful gravity crudup anchoring performance,1.0,0.45504296,0.54495704
offers breath fresh air true sophistication,1.0,0.45708996,0.5429101
kind sense humor derives workman grasp pun entendre attendant need constantly draw attention,1.0,0.45167556,0.5483244
tenth feature big deal indeed least third best maybe even notch previous runner nicholas meyer star trek vi undiscovered country,1.0,0.4539125,0.54608756
viveka seldahl sven wollter touch core film never forget never forget,1.0,0.45361176,0.54638827
breathes surprising new life familiar amalgamating genres adding true human complexity stock characters,1.0,0.45553395,0.5444661
filmmaker heart right place,1.0,0.45373368,0.54626626
saves deeply affecting film merely collection wrenching cases corcuera attention detail,1.0,0.45334786,0.5466522
nervy risky film villeneuve inspired croze give completely tormented persona bibi,1.0,0.45261946,0.5473805
directive protect code costs also begins blur importance man code merge,1.0,0.45516384,0.54483616
using endearing cast writer director dover kosashvili takes slightly dark look relationships sexual kindred,1.0,0.4531045,0.54689556
movie funny peek fingers front eyes,1.0,0.45557463,0.5444254
would shocked actually one correct interpretation make movie discussion less enjoyable,1.0,0.45551062,0.5444894
often son bride becomes exercise trying predict preordained big moment occur,1.0,0.45550424,0.54449576
dig david mamet mind tricks rent movie enjoy,1.0,0.45357656,0.5464234
serious movie goers embarking upon journey find road perdition leads satisfying destination,1.0,0.456034,0.543966
knowing sense humor lot warmth ignite son bride,1.0,0.45266932,0.54733074
almodovar imaginative teacher emotional intelligence engaging film two men discover william james called gift tears,1.0,0.4556846,0.5443154
though equally solipsistic tone movie enough vitality justify notion creating screen adaptation evans saga hollywood excess,1.0,0.4562602,0.5437398
workmanlike maybe still film elements made three great scary times movies,1.0,0.45091346,0.5490865
good thriller,1.0,0.45389238,0.54610765
smith careful make fun curious owners architectural oddities instead shows respect due,1.0,0.45257613,0.5474239
holy mad maniac mask splat man good old fashioned slash hack back,1.0,0.4555511,0.5444489
worth look curiosity,1.0,0.4535225,0.54647744
well made funny entertaining picture,1.0,0.45400634,0.5459936
movie year old boys sports dreams preteen girls worship lil bow wow,1.0,0.45613876,0.5438612
eyes seem like recycling clich assassin greatest hits others remind hong kong action cinema still alive kicking,1.0,0.45690453,0.54309547
volatile dynamics female friendship subject unhurried low key film hollywood seems positively french rhythms resonance,1.0,0.45551226,0.5444878
sex strangers fascinating,1.0,0.45614177,0.54385823
funny thing mind contrived nonsense bit,1.0,0.45558402,0.544416
visual delight decent popcorn adventure long try look deep story,1.0,0.45742658,0.5425734
certain sense experimentation improvisation film may always work nevertheless compelling,1.0,0.45313686,0.54686314
goyer screenplay direction thankfully understated drawn excellent performances cast,1.0,0.45271763,0.5472824
secretary movie fetishism movie passion,1.0,0.45497507,0.54502493
kind subject matter could easily fumbled lesser filmmaker ayres makes right choices every turn,1.0,0.45153448,0.5484655
mr parker brilliantly updated source grasped essence composing sorrowful hilarious tone poem alienated labor absurdist workplace sitcom,1.0,0.45698732,0.5430127
sayles eye ways people different ethnicities talk others outside group,1.0,0.4553094,0.54469067
visually striking viscerally repellent,1.0,0.45506546,0.5449346
lavishly exhilaratingly tasteless,1.0,0.454851,0.54514897
confluence kiddie entertainment sophisticated wit symbolic graphic design,1.0,0.45320126,0.5467987
huge box office hit korea shiri must genre fans,1.0,0.45515612,0.544844
viewed terms treasure planet better average family entertainment true fans stevenson novel likely prefer disney faithful live action swashbuckling classic,1.0,0.4559435,0.54405653
triumph pure craft passionate heart,1.0,0.4529466,0.54705346
socio histo political treatise told earnest strides personal illusion deconstructed poignancy,1.0,0.4541586,0.54584134
sets romantic comedy apart hollywood romantic comedies low key way tackling seems like done death material,1.0,0.45665655,0.5433435
film proves unrelentingly grim equally engrossing,1.0,0.45480856,0.5451914
full frontal lacks thematic coherence largely makes loosey goosey experimental entertainment still quite sure point,1.0,0.45161843,0.54838157
rain small treasure enveloping viewer literal spiritual torpor anything cathartic,1.0,0.45598403,0.544016
little question serious work important director something new say flip flop courtship often reel playing,1.0,0.45663106,0.54336894
filled alexandre desplat haunting sublime music movie completely transfixes audience,1.0,0.45708364,0.5429164
path ice age follows closely though one established warner bros giant chuck jones died matter weeks movie release,1.0,0.45268762,0.5473124
isle preposterous thoroughly misogynistic vistas incredibly beautiful look,1.0,0.45481983,0.54518014
one intelligent children movies hit theaters year,1.0,0.45339978,0.5466003
though lacks utter authority genre gem certain robustness engaging mix love bloodletting,1.0,0.45486537,0.5451346
ideal love story intolerant common saccharine genre,1.0,0.45535976,0.5446402
droll bitchy frolic pokes fun price popularity small town pretension lone star state,1.0,0.45271245,0.5472875
submarine drama earns right favorably compared das boot,1.0,0.45343554,0.5465644
story scope pageantry mesmerizing mr day lewis roars leonine power,1.0,0.45472047,0.54527956
use thriller form examine labyrinthine ways people lives cross change buffeted events seemingly control intriguing provocative stuff,1.0,0.45234492,0.5476551
film presents visceral dangerously honest revelations men machines behind curtains planet,1.0,0.45546633,0.54453367
de oliveira creates emotionally rich poetically plump visually fulsome never showy film whose bittersweet themes reinforced brilliantly personified michel piccoli,1.0,0.4574119,0.5425881
provocative movie loss anger greed jealousy sickness love,1.0,0.45383584,0.54616416
enjoyable undercover brother zany mix saturday night live style parody blaxploitation films goofball action comedy gone wild dishes ton laughs everyone enjoy,1.0,0.4551171,0.5448829
one best growing strain daring films argue sexual relationship hurt anyone works participants relationship worthy respect,1.0,0.45489463,0.54510534
estupendamente actuada sumamente emotiva profundamente humana es una experiencia f lmica imposible de olvidar,1.0,0.45526904,0.5447309
originality menu never dull moment giant spider invasion comic chiller,1.0,0.4534988,0.54650116
taymor utilizes idea making kahlo art living breathing part movie often catapulting artist work new idea done never vividly much passion,1.0,0.45548818,0.54451185
hardly objective documentary great cinematic polemic love moore loathe got admire intensity willing express convictions,1.0,0.45352262,0.5464774
wanton slipperiness corpus amiable jerking reshaping physical time space would make great piece watch kids use introduce video art,1.0,0.45311916,0.5468809
one fantastic educational documentary,1.0,0.45407408,0.5459259
meditation faith madness frailty blood curdling stuff,1.0,0.45360956,0.5463904
moretti rare common man artist wise enough recognize things world complex turns fragile happiness,1.0,0.45345008,0.5465499
adult themes familial separation societal betrayal head shoulders much director previous popcorn work,1.0,0.45456094,0.5454391
nothing seen murphy spy still fun enjoyable aggressively silly worthwhile effort,1.0,0.4531008,0.5468992
everyone able appreciate wonderful cinematography naturalistic acting,1.0,0.45527804,0.54472196
rush profits created predictably efficient piece business notable largely overwhelming creepiness eagerness create images wish seen day age course point,1.0,0.45684108,0.5431589
playful iranian parable openness particularly need people diverse political perspectives get along despite ideological differences,1.0,0.45372415,0.5462759
mood bollywood film one,1.0,0.45496094,0.545039
whole lot fun funny middle though somewhat less hard hitting start finish,1.0,0.45664716,0.5433529
refreshing real women curves unforced comedy drama relaxed natural seeming actors,1.0,0.45497534,0.54502463
testament quiet endurance common concern reconciled survival,1.0,0.45409268,0.5459073
shot rich shadowy black white devils chronicles increasingly amused irony relationship reluctant captors befuddled captives,1.0,0.45512918,0.5448708
blanchett performance confirms power,1.0,0.45334235,0.5466576
quietly moving look back iranian american,1.0,0.45521888,0.54478115
boisterous daft documentary,1.0,0.4540887,0.5459113
examination aquatic life shores baja california peninsula mexico offers engrossing way demonstrate virtues imax format,1.0,0.45423314,0.5457669
make great cinema interesting see one imagination lead given opportunity,1.0,0.45355695,0.54644305
